What is your age?,Where do you live?,Do you own or rent your residence?,Do you have children currently in the school district?,Have you had children attend the school district in the past?,Did you attend this school district?,What gender do you identify with?,"What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Schools]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Family lives here]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Cost of living]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Churches]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Small town feel]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Friends live here]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Work]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Community Program and Groups]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Diversity]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Schools]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Cost of Living]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Churches]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Lack of local businesses]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Community Program and Groups]","What is your confidence in the leadership of the governance group in our district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Village]","What is your confidence in the leadership of the governance group in our district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Township]","What is your confidence in the leadership of the governance group in our district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [School District]",Do you see this community as one set up for a sustainable future?,Can you provide more details on why you answered yes or no?,"What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Excellent education for our students]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Preparation for our students’ careers]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Athletic opportunities]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Other extracurricular activities ( arts, band, choir, drama, STEM )]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [A positive face for the community]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Higher property values]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Excellent staff and teachers]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Giving students a quality education]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Career preparation]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Facilities in poor condition]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Lack of extracurricular activities]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Being a poor representation of the community]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Teachers and staff]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Administration and School Board]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [High taxes for residents]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Communication]",What are the primary ways you get information and form opinions on the school district? Check all that apply.,Are you aware of the school district having a website?,Are you aware of the school district having a strategic plan?,"Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Transparency]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Fiscal management]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Facilities management]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Staff hiring and retention]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Communication with parents]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Communication with district residents]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Educational excellence]",Decommission Hazel Harvey School and build an addition to the existing Chippewa Intermediate to house Grades K-2 ( including preschool programs ),"Move all school buildings onto the current Chippewa Jr/Sr High School site, purchasing additional property as needed.","Transition to having athletic programs sanctioned by the school district be self-sustaining, meaning any costs outside of salaries should be covered by revenues generated by those programs","Replacing all of the district's current athletic facilities with new, modern facilities.",What other feedback would you like to share about the community?,What other feedback would you like to share about the school district?,What is your employment status?,What form of taxation for school funding do you prefer
55-65,Township,Own,No,Yes,Yes,Female,5 (Highest),5 (Highest),2,5 (Highest),5 (Highest),1 (Lowest),1 (Lowest),1 (Lowest),3,4,3,3,5 (Highest),3,2,2,2,No,I would prefer not to,4,4,4,4,4,4,4,4,4,4,4,,4,3,5 (Biggest),4,"School Facebook, Community Facebook, Rely on past experiences/history",Yes,Yes,1 (Lowest),1 (Lowest),1 (Lowest),3,3,1 (Lowest),3,1 (Least),1 (Least),2,1 (Least),Learn a budget ,Budget ,Retired,Property Tax (millage)
25-35,Township,Own,Yes,No,Yes,Male,5 (Highest),3,3,1 (Lowest),4,4,1 (Lowest),1 (Lowest),3,4,2,1 (Lowest),5 (Highest),2,3,3,4,Yes,"Community is strong, as well are the opinions",5 (Most),5 (Most),3,4,5 (Most),5 (Most),5 (Most),1 (Least),1 (Least),5 (Biggest),3,,3,2,3,3,"Neighbors/Friends, School Facebook, Community Facebook, Rely on past experiences/history",Yes,Yes,2,3,2,3,3,3,4,2,4,1 (Least),3,N/a,My kids are under school age currently. I just want a great education like I received at Chippewa. ,Employed for wages,Property Tax (millage)
35-45,Township,Own,Yes,No,No,Female,3,5 (Highest),5 (Highest),3,5 (Highest),3,4,3,3,5 (Highest),2,1 (Lowest),4,4,4,4,5 (Highest),No,The draw for kids to the school lack those opportunities that are offered at larger districts. ,5 (Most),3,3,3,2,3,5 (Most),1 (Least),5 (Biggest),5 (Biggest),5 (Biggest),,1 (Least),1 (Least),1 (Least),1 (Least),"School Facebook, Final Forms/Email communication",Yes,Yes,5 (Highest),4,1 (Lowest),3,5 (Highest),3,5 (Highest),5 (Most),5 (Most),1 (Least),1 (Least),X,X,Employed for wages,Earned Income Tax (SDI)
35-45,Township,Own,Yes,Yes,No,Female,4,1 (Lowest),3,1 (Lowest),3,2,4,2,3,3,5 (Highest),2,4,3,3,3,3,Yes,Only been in district for a few years; no issues to date,5 (Most),3,3,3,4,4,5 (Most),2,2,3,4,,2,4,5 (Biggest),4,"Neighbors/Friends, School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,Yes,2,3,2,4,2,1 (Lowest),4,5 (Most),1 (Least),4,3,none,none,Employed for wages,Earned Income Tax (SDI)
55-65,Township,Own,No,No,Yes,Female,4,5 (Highest),5 (Highest),4,5 (Highest),5 (Highest),5 (Highest),5 (Highest),3,5 (Highest),4,3,4,3,4,4,3,Yes,I think the community can sustain because we're used to living away from everything.  I'm not sure the schools can.  I think their priorities over the past 3 years have changed.  We had a nice rainy day fund that they blew through with things that weren't necessities.  That comes from poor leadership.  I have no children yet I have always voted for school levies but I'm losing confidence in leadership!,5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),4,5 (Most),2,2,2,2,,2,5 (Biggest),5 (Biggest),4,"Newspaper ( Daily Record ), School Facebook, Rely on past experiences/history",Yes,Yes,2,1 (Lowest),4,4,3,3,5 (Highest),3,1 (Least),3,2,I've lived here all my life.  It's home.,They have listened to the wrong people.,Retired,Earned Income Tax (SDI)
55-65,Village,Own,No,Yes,Yes,Male,5 (Highest),5 (Highest),4,4,4,3,3,3,3,3,3,3,4,3,4,4,5 (Highest),Yes,The people on the village council and school board are forward thinking and capable to grow the village and school district. ,5 (Most),5 (Most),5 (Most),4,5 (Most),4,5 (Most),2,2,2,2,,2,2,2,2,"Neighbors/Friends, Newspaper ( Daily Record ), School Facebook, Community Facebook, School website, Final Forms/Email communication, Rely on past experiences/history",Yes,Yes,4,5 (Highest),5 (Highest),5 (Highest),4,4,5 (Highest),5 (Most),2,2,3,None,For as long as I can remember the people who are opposed to the school levy’s always blame the administration and school board. Have we never had competent people in those positions?  Not true!  These people are in these positions because they care about our schools and the community. Hater’s will always hate and come up with stupid excuses why the vote no. ,Retired,Earned Income Tax (SDI)
25-35,Village,Rent,Yes,Yes,Yes,Female,5 (Highest),1 (Lowest),4,2,5 (Highest),3,1 (Lowest),5 (Highest),2,3,1 (Lowest),2,3,2,5 (Highest),5 (Highest),5 (Highest),Yes,Yes because we have all came together when our fellow community members need us. ,5 (Most),4,4,4,5 (Most),3,4,2,2,5 (Biggest),2,,3,2,2,2,"Newspaper ( The Post ), School Facebook, School website, Final Forms/Email communication",Yes,No,3,3,4,2,2,4,1 (Lowest),5 (Most),1 (Least),3,2,I love being in a small town ,We have great teachers and staff members that work well with the kids to get them the education they need,Employed for wages,Property Tax (millage)
Prefer not to answer,Township,Own,Yes,Yes,Yes,Prefer not to answer,2,2,2,2,2,2,1 (Lowest),1 (Lowest),2,2,2,2,5 (Highest),5 (Highest),4,4,5 (Highest),Yes,No,2,2,1 (Least),1 (Least),2,2,2,5 (Biggest),5 (Biggest),5 (Biggest),5 (Biggest),,5 (Biggest),5 (Biggest),5 (Biggest),5 (Biggest),"Neighbors/Friends, Newspaper ( Daily Record ), Newspaper ( The Post ), School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,Yes,3,1 (Lowest),3,3,3,1 (Lowest),1 (Lowest),1 (Least),1 (Least),3,1 (Least),Need to get rid of all bars and no alcohol served at eating places. Alcohol is ruining our population in the world. Was hoping the pandemic would close all bars.. ,School should be all year. Just a short summer vacation as in other states.,Prefer not to answer,Earned Income Tax (SDI)
35-45,Village,Own,No,Yes,No,Female,4,1 (Lowest),2,1 (Lowest),2,2,2,2,3,1 (Lowest),2,1 (Lowest),3,2,2,2,2,Yes,Doylestown does a good job of maintaining the status quo but doesn’t seem interested in investing in improvements or expansion with the intent of growing the community’s size or demand. ,4,3,3,3,3,3,3,3,3,3,2,,2,3,3,4,"Neighbors/Friends, Community Facebook, Rely on past experiences/history",Yes,No,3,2,2,3,3,2,4,3,3,1 (Least),3,"I love loving in the D. We moved here for the schools and still love here even after she has graduated. In Doylestown, it is what it is. Not much has changed in the 18 years we’ve lived here. However, I feel the population is getting younger and wants more for the money they’re paying in taxes to live here. I would love to see D invest in projects to draw more people and businesses to the area. ","We moved here for the schools and have voted for all the levies until the last one. I don’t believe in writing the government a blank check without accountability. Plan the project, bid it out, establish the budget and timeline and then present it to the voters. If I know what I’m getting for my $, I will absolutely vote for it. ",Employed for wages,Property Tax (millage)
45-55,Village,Own,Yes,Yes,No,Female,2,4,3,3,3,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),3,5 (Highest),1 (Lowest),5 (Highest),4,5 (Highest),3,4,No,Few local and no reliable stores,5 (Most),3,4,5 (Most),5 (Most),3,4,5 (Biggest),5 (Biggest),3,4,,3,3,3,4,"School Facebook, Final Forms/Email communication, Board member came to school mtg to talk about levy",Yes,Yes,3,3,2,3,3,3,3,3,1 (Least),4,1 (Least),None,None,A homemaker,Property Tax (millage)
65+,Township,Own,No,Yes,No,Male,2,1 (Lowest),2,2,4,4,2,2,3,5 (Highest),3,3,5 (Highest),3,3,3,3,Yes,This community resists change. The future probably will be similar to the current status. I don’t see extreme change but it will plod along ok. ,4,5 (Most),3,4,4,4,4,5 (Biggest),5 (Biggest),4,4,,4,4,3,3,"Neighbors/Friends, Community Facebook",Yes,No,4,4,4,4,4,3,5 (Highest),3,2,3,1 (Least),Nothing at this time,Nothing at this time,Retired,Property Tax (millage)
35-45,Prefer not to answer,Own,Yes,No,Yes,Female,4,4,4,1 (Lowest),4,4,1 (Lowest),2,1 (Lowest),2,1 (Lowest),1 (Lowest),3,2,3,3,3,Yes,"We have to keep the conservative, small town morals and ideals for this community. Many of us live here and raise our kids here because we do not want them exposed to liberal, “woke” ideas. The fact that you put gender in this survey as “what gender do you identify with” is concerning in itself. If we wanted to live in a liberal community we would have invested our money and time into a different community. We need our schools to have the best educational curriculum it can and stay out of politics and ideas that parents should teach. I love this community and school district, I went there, my nieces and nephews went to the schools. Please focus on education and conservative values. ",5 (Most),5 (Most),3,4,5 (Most),5 (Most),5 (Most),2,3,4,2,,1 (Least),4,1 (Least),3,"Neighbors/Friends, Newspaper ( Daily Record ), Newspaper ( The Post ), School Facebook, Community Facebook, School website, Final Forms/Email communication, Rely on past experiences/history",Yes,Yes,2,2,2,2,2,2,4,4,1 (Least),1 (Least),1 (Least),I am very happy to have businesses and restaurants in town. We need to continue to encourage this in the community. ,"While I hate to see Hazel Harvey gone since I went there and my daughter goes there, we do need to replace it with a newer building. The teachers and principal there are fantastic and everything should be done to retain them. ",Employed for wages,Property Tax (millage)
45-55,Village,Own,No,No,No,Male,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),2,1 (Lowest),3,2,1 (Lowest),1 (Lowest),3,2,4,2,2,2,1 (Lowest),No,Taxes are too high,4,3,1 (Least),1 (Least),3,2,3,2,2,2,1 (Least),,1 (Least),1 (Least),5 (Biggest),3,"Neighbors/Friends, School Facebook, Community Facebook, Twitter, Final Forms/Email communication, Rely on past experiences/history",Yes,No,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),2,1 (Least),1 (Least),5 (Most),1 (Least),Live within your means,Live within your means,Employed for wages,Earned Income Tax (SDI)
35-45,Township,Own,Yes,Yes,No,Female,5 (Highest),3,3,2,5 (Highest),2,4,2,3,3,3,3,5 (Highest),4,3,3,3,No,For long term sustainability a more diverse industry base paying above living wage needs to be attracted,5 (Most),4,4,3,3,4,4,4,4,5 (Biggest),4,,4,5 (Biggest),4,5 (Biggest),"School Facebook, Community Facebook",Yes,No,2,2,3,3,3,3,4,2,5 (Most),3,5 (Most),"Kids are our future, we need to invest in them",Na,Employed for wages,Earned Income Tax (SDI)
25-35,Township,Own,Yes,Yes,No,Female,4,1 (Lowest),3,1 (Lowest),4,1 (Lowest),4,1 (Lowest),2,2,2,2,2,2,2,2,1 (Lowest),No,Specifically to the schools it is not set up to succeed. Funds aren’t being spent or saved wisely. The school is buying unnecessary things but continue to ask for money. New jobs are being created within the schools but yet asking for more money from the community. Transparency is still lacking from the school board and administration. The town didn’t even realize the superintendent was renewed another 4 years. It was discretely added on the agenda with no name attached.   ,4,4,4,4,4,4,4,1 (Least),1 (Least),4,1 (Least),,1 (Least),4,1 (Least),4,"School Facebook, Community Facebook, Final Forms/Email communication",Yes,Yes,1 (Lowest),1 (Lowest),1 (Lowest),2,1 (Lowest),1 (Lowest),4,1 (Least),5 (Most),1 (Least),5 (Most),Na,Na,Employed for wages,Property Tax (millage)
35-45,Township,Own,Yes,Yes,Yes,Female,5 (Highest),3,3,1 (Lowest),5 (Highest),3,1 (Lowest),4,4,3,4,3,4,4,1 (Lowest),3,3,Yes,As long as businesses keep coming into town and the school district can thrive,5 (Most),4,5 (Most),5 (Most),4,5 (Most),5 (Most),4,4,5 (Biggest),3,,3,4,4,4,"School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,Yes,2,3,3,4,4,3,4,5 (Most),3,2,3,N/A,We have some excellent educators and staff working for our children and deserve better classrooms and technology ,Employed for wages,Earned Income Tax (SDI)
45-55,Township,Own,No,Yes,Yes,Female,1 (Lowest),5 (Highest),3,1 (Lowest),5 (Highest),4,1 (Lowest),1 (Lowest),2,1 (Lowest),3,1 (Lowest),5 (Highest),5 (Highest),4,4,1 (Lowest),No,You want to tax the crap out of people then you have people wasting said tasks on projects that don't need done or outright misappropriation funds in the form of contracts awarded to family or friends who own businesses doing work for village tow ship pr school district. It's ridiculous and people are tired of it.,1 (Least),1 (Least),2,1 (Least),1 (Least),1 (Least),1 (Least),5 (Biggest),5 (Biggest),3,3,,4,5 (Biggest),5 (Biggest),5 (Biggest),"Neighbors/Friends, Community Facebook, School website, Final Forms/Email communication, Rely on past experiences/history",Yes,No,1 (Lowest),1 (Lowest),1 (Lowest),3,1 (Lowest),1 (Lowest),3,5 (Most),1 (Least),5 (Most),1 (Least),"We need a grocery store and more busoneses, 5ax them not the residents.","Tax people that have kids in the district,  stop letting people outside the district send their kids here under their grandparents or sisters addresses. Stop misappropriation of money and frivolous spending. Be more transparent, give people real answers, Not ""well we are making proposals"" or "" I do t have that information"". ",Employed for wages,Property Tax (millage)
65+,Village,Own,No,Yes,Yes,Female,1 (Lowest),5 (Highest),1 (Lowest),1 (Lowest),5 (Highest),5 (Highest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),Yes,No,5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),1 (Least),5 (Most),5 (Biggest),4,1 (Least),1 (Least),,2,1 (Least),3,1 (Least),"Neighbors/Friends, School Facebook, Community Facebook",Yes,No,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),2,2,2,1 (Least),1 (Least),1 (Least),1 (Least),There’s property on High St that could be used for baseball or soccer fields but instead it may be sold to a developer who will build apartments and apartments don’t pay any tax,Repair and take care of what is already owned and stop trying to get money out of hard working taxpayers ,Self-employed or own your own business,Earned Income Tax (SDI)
45-55,Township,Own,Yes,Yes,No,Female,4,1 (Lowest),1 (Lowest),1 (Lowest),4,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),4,4,1 (Lowest),4,1 (Lowest),2,2,3,No,No our town does not always support new businesses ,4,4,4,4,4,2,4,3,3,2,3,,2,2,2,2,"School Facebook, School website",Yes,No,2,2,2,3,2,2,3,5 (Most),2,3,3,No,No,Employed for wages,Property Tax (millage)
45-55,Township,Own,Yes,Yes,No,Female,4,5 (Highest),4,5 (Highest),5 (Highest),3,3,3,3,3,3,4,5 (Highest),4,3,2,2,No,"I feel like our school district cuts corners and do not stay on top of upkeep and repair needs.  MS roof never seems right.  Did we up keep the facilities to last better.  
The village needs to let companies in and stop chasing them away! 
We need not to pay a Superintendent so much . 
Can we benefit more from Covid money and get creative with it.  
Are coaches and teacher actually really evaluate? Evaluate them through the parents and their experience with them.  You might find a lot of good or bad that needs addressed. 
We need to find what brings profit and focus on that.  ",4,4,4,5 (Most),4,5 (Most),3,3,3,1 (Least),1 (Least),,1 (Least),3,3,2,"Newspaper ( Daily Record ), School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,Yes,3,2,2,2,2,2,4,4,3,2,2,Does the Superintendent need paid that much?  Do the board members need paid that much?  Do we need all those secretary’s? Can our class sizes be larger? ,N,Out of work and looking for work,Earned Income Tax (SDI)
45-55,Village,Own,Yes,Yes,No,Female,5 (Highest),1 (Lowest),4,4,4,1 (Lowest),1 (Lowest),2,5 (Highest),3,4,3,4,5 (Highest),2,2,2,No,Would love to see more community things to do! A local place for early teens to spend time safely with friends. ,4,4,2,3,2,2,3,2,4,1 (Least),5 (Biggest),,3,5 (Biggest),5 (Biggest),4,"School Facebook, School website, Final Forms/Email communication",Yes,No,1 (Lowest),2,3,3,2,2,4,2,2,1 (Least),1 (Least),We need a more transparent line of communication for everyone here in the community! ,Transparency from the superintendent ,Employed for wages,Property Tax (millage)
45-55,Prefer not to answer,Own,No,No,No,Male,5 (Highest),3,4,4,5 (Highest),3,5 (Highest),5 (Highest),3,3,3,4,5 (Highest),3,5 (Highest),5 (Highest),1 (Lowest),Yes,I see Chippewa as being setup as having a great future,5 (Most),4,4,3,2,3,5 (Most),3,3,5 (Biggest),3,,1 (Least),5 (Biggest),3,4,"Neighbors/Friends, Newspaper ( Daily Record ), School Facebook, Final Forms/Email communication",Yes,Yes,3,1 (Lowest),1 (Lowest),1 (Lowest),3,2,4,2,1 (Least),1 (Least),2,N/A,N/A,Employed for wages,Earned Income Tax (SDI)
65+,Village,Own,No,Yes,No,Female,2,1 (Lowest),1 (Lowest),4,5 (Highest),4,1 (Lowest),4,2,2,1 (Lowest),1 (Lowest),5 (Highest),5 (Highest),4,2,4,Yes,I have lived here  here many years . It has survived so far & more business has come here.,5 (Most),5 (Most),5 (Most),4,5 (Most),4,5 (Most),1 (Least),2,3,1 (Least),,1 (Least),5 (Biggest),3,5 (Biggest),"Neighbors/Friends, Community Facebook, Rely on past experiences/history",Yes,No,1 (Lowest),1 (Lowest),1 (Lowest),4,4,1 (Lowest),5 (Highest),1 (Least),1 (Least),2,1 (Least),To have more forward thinking.,More information  before decisions are made. ,Retired,Property Tax (millage)
55-65,Township,Own,Yes,Yes,No,Female,2,2,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),2,1 (Lowest),1 (Lowest),5 (Highest),3,1 (Lowest),1 (Lowest),1 (Lowest),No,No,3,4,3,3,4,1 (Least),3,2,1 (Least),1 (Least),2,,3,2,1 (Least),3,"Community Facebook, Final Forms/Email communication",No,No,3,2,3,3,5 (Highest),5 (Highest),4,2,4,4,1 (Least),Nothing,Nothing,Employed for wages,Earned Income Tax (SDI)
65+,Village,Own,No,Yes,No,Female,4,1 (Lowest),3,4,5 (Highest),5 (Highest),1 (Lowest),3,3,3,3,4,3,3,4,3,2,Yes,The sense of Community is high.,4,4,5 (Most),3,4,3,4,4,4,5 (Biggest),3,,3,5 (Biggest),3,3,"Newspaper ( Daily Record ), Community Facebook, Final Forms/Email communication",No,No,3,2,2,3,3,3,4,4,1 (Least),3,1 (Least),We need to continue being there for each other.,I will never understand using the school savings for athletics. ,Retired,Earned Income Tax (SDI)
55-65,Township,Own,No,Yes,No,Female,3,1 (Lowest),2,1 (Lowest),3,1 (Lowest),1 (Lowest),1 (Lowest),3,3,3,1 (Lowest),3,1 (Lowest),4,4,2,No,Feel school district should not have had two levies on the last ballot.  That is fiscally irresponsible and cocky.  Why else would you do that and think they would pass?,5 (Most),4,3,3,4,4,4,4,4,4,1 (Least),,4,5 (Biggest),5 (Biggest),5 (Biggest),"School Facebook, Community Facebook",Yes,No,1 (Lowest),1 (Lowest),2,2,3,1 (Lowest),3,3,1 (Least),4,1 (Least),None.,None,Retired,Earned Income Tax (SDI)
45-55,Village,Own,No,Yes,No,Female,4,4,4,2,4,3,2,1 (Lowest),5 (Highest),3,3,3,3,3,3,3,4,Yes,Good location ,5 (Most),5 (Most),4,5 (Most),5 (Most),5 (Most),5 (Most),4,4,5 (Biggest),4,,4,4,3,4,"Newspaper ( The Post ), Community Facebook",No,No,4,4,4,4,4,4,4,1 (Least),5 (Most),3,2,Too conservative ,I support education!,Employed for wages,Property Tax (millage)
45-55,Village,Own,Yes,Yes,No,Female,5 (Highest),5 (Highest),3,1 (Lowest),3,3,5 (Highest),1 (Lowest),3,1 (Lowest),5 (Highest),1 (Lowest),5 (Highest),1 (Lowest),4,4,4,No,Not enough of a tax base to help support the schools. ,5 (Most),4,4,4,5 (Most),5 (Most),5 (Most),1 (Least),1 (Least),5 (Biggest),1 (Least),,1 (Least),1 (Least),1 (Least),3,"Newspaper ( Daily Record ), School Facebook, Community Facebook, Twitter, School website, Final Forms/Email communication",Yes,Yes,2,4,4,4,4,2,5 (Highest),3,5 (Most),1 (Least),5 (Most),This community tends to hold grudges.   They'll vote down levies because of something that happened on the 1980 school board.,"Our teachers, administrators, and students deserve better than what our community voted for this spring.   We have to do a better job of changing the community's mindset. ",Employed for wages,Earned Income Tax (SDI)
55-65,Village,Own,No,No,No,Female,4,1 (Lowest),5 (Highest),3,5 (Highest),4,4,4,5 (Highest),5 (Highest),4,3,4,4,4,4,4,Yes,People are so nice here. I just hope they are willing to listen to why we need to invest in our schools and not automatically decide not to spend the money. ,5 (Most),5 (Most),3,5 (Most),5 (Most),5 (Most),5 (Most),5 (Biggest),5 (Biggest),5 (Biggest),4,,3,4,2,5 (Biggest),"Neighbors/Friends, Newspaper ( The Post ), Community Facebook",Yes,Yes,4,4,4,4,4,3,5 (Highest),5 (Most),2,1 (Least),3,None,None,Employed for wages,Property Tax (millage)
